safegraph_place_id,X,Unnamed..0,visitor_home_cbgs,visitor_count,date,city,region,x,y,dist.meters.,area_square_feet
sg:9bfe1c35b40140b9ad61ea4819d618fe,133353,31807,5.3058E+11,4,2020/4/27,Anacortes,WA,-121.7688505,48.57514734,63822.58646,255977
sg:e9a7067c502e46b496ae2e2553ac21b3,133352,434841,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-121.7688505,48.57514734,42866.32132,48689
sg:1665b59427984438bbdb995f3f159a5a,233100,413593,5.3058E+11,5,2020/4/27,Mount Vernon,WA,-121.9417879,48.38577085,28485.73652,208031
sg:1e2c855b535045fe9aaced36335ce14b,233099,58975,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-121.9417879,48.38577085,26571.64804,11285684
sg:27c80309ba184935ae6ebe51cd9dab8f,233098,58155,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-121.9417879,48.38577085,29122.08433,14231
sg:2bee2d58e6724194bede7fe6d8f0f14b,233097,198337,5.3058E+11,4,2020/4/27,Oak Harbor,WA,-121.9417879,48.38577085,54063.9884,1407986
sg:3e73da37666e4ee1a116c814c12eb672,233096,436830,5.3058E+11,4,2020/4/27,Anacortes,WA,-121.9417879,48.38577085,50729.50783,1045004
sg:5b8be27e652a4bd8be768143dd1de28c,233095,219652,5.3058E+11,4,2020/4/27,Anacortes,WA,-121.9417879,48.38577085,51067.70646,106642
sg:ca452dd59cd3468a8bc6ce12af3607a3,233094,18920,5.3058E+11,4,2020/4/27,Seattle,WA,-121.9417879,48.38577085,51569.10728,6143360
sg:cd39da68faca4a56b2d5ba1bbb12c88c,233093,102936,5.3058E+11,4,2020/4/27,Anacortes,WA,-121.9417879,48.38577085,52583.94007,74178
sg:1e2c855b535045fe9aaced36335ce14b,394674,58974,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.1777851,48.45240135,11061.3384,11285684
sg:2c27ffc9de21499fa3178fe4f59b2445,394673,305711,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.1777851,48.45240135,11837.8926,22577
sg:5f5174e2ff504cfcbb9e4d0d23bd1671,394672,301851,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.1777851,48.45240135,12072.97595,1232781
sg:6c1c5912a7ed4468bdf26e3c308920b0,394671,156489,5.3058E+11,4,2020/4/27,Bellingham,WA,-122.1777851,48.45240135,33515.08681,39819313
sg:16fe72803216470c968dedadebcf3a5a,443306,419675,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.2594023,48.49096369,4898.958059,294475
sg:1de6e4ea85714d79853975e632d9951a,440588,193954,5.3058E+11,4,2020/4/27,Anacortes,WA,-122.2350105,48.49258064,34060.12478,9065804
sg:d35ef19697b447e9a43e990a5f7a298e,217740,395118,5.3058E+11,4,2020/4/27,Burlington,WA,-122.2130389,48.49760922,9809.604236,63805
sg:9d999c89871f47969a5db0cb9e52a92b,233086,144955,5.3058E+11,4,2020/4/27,Oak Harbor,WA,-122.2490891,48.5317613,41142.34803,50554
sg:cd39da68faca4a56b2d5ba1bbb12c88c,233085,102933,5.3058E+11,6,2020/4/27,Anacortes,WA,-122.2490891,48.5317613,27759.48863,74178
sg:1665b59427984438bbdb995f3f159a5a,401845,413592,5.3058E+11,5,2020/4/27,Mount Vernon,WA,-122.2673275,48.50940345,10344.63562,208031
sg:1c985e9b7e19406695e1c0fd4b8e2fb5,401844,183870,5.3058E+11,4,2020/4/27,Seattle,WA,-122.2673275,48.50940345,65986.41531,8977297
sg:638a2d25732f44d89a4069355f8f40c2,401843,124320,5.3058E+11,4,2020/4/27,Bellingham,WA,-122.2673275,48.50940345,22869.03052,127427048
sg:1780b72da24e4efd85193aa896649ea4,298084,274349,5.3058E+11,4,2020/4/27,Olympia,WA,-122.2254443,48.51952812,172654.6339,13305
sg:7251328eb5614e54a0d99b3c525f747f,298083,351348,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.2254443,48.51952812,6829.231171,49555
sg:9ae5f022c6bd4521958f26b53f29d465,298082,366752,5.3058E+11,5,2020/4/27,Mount Vernon,WA,-122.2254443,48.51952812,13229.9399,366842
sg:b397fa4aae1242f79171d4490a535a4e,298081,8101,5.3058E+11,10,2020/4/27,Sedro Woolley,WA,-122.2254443,48.51952812,972.6183061,11265
sg:1d5d080895e149359589cb85edf76de2,201053,155342,5.3058E+11,4,2020/4/27,Bellingham,WA,-122.2395593,48.5064711,44459.43976,27797586
sg:2c27ffc9de21499fa3178fe4f59b2445,201052,305709,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.2395593,48.5064711,8363.722427,22577
sg:d8faf555f54c4d6b9fb36208df21e286,201051,11624,5.3058E+11,4,2020/4/27,Marysville,WA,-122.2395593,48.5064711,50608.03848,572
sg:1de6e4ea85714d79853975e632d9951a,440583,193943,5.3058E+11,4,2020/4/27,Anacortes,WA,-122.2933338,48.48010792,29801.91982,9065804
sg:1665b59427984438bbdb995f3f159a5a,342928,413597,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.3185566,48.51456193,10091.25972,208031
sg:1e2c855b535045fe9aaced36335ce14b,342927,58972,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.3185566,48.51456193,13318.16088,11285684
sg:9ae5f022c6bd4521958f26b53f29d465,342926,366753,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.3185566,48.51456193,10783.96713,366842
sg:16fe72803216470c968dedadebcf3a5a,288357,419674,5.3058E+11,6,2020/4/27,Mount Vernon,WA,-122.3219117,48.47623587,274.3420823,294475
sg:b8090babeb074d26b04e6dd6f638efe3,288356,122046,5.3058E+11,4,2020/4/27,Anacortes,WA,-122.3219117,48.47623587,21791.96608,143187
sg:1665b59427984438bbdb995f3f159a5a,195693,413598,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.3194553,48.46466171,4543.375145,208031
sg:16fe72803216470c968dedadebcf3a5a,195692,419673,5.3058E+11,7,2020/4/27,Mount Vernon,WA,-122.3194553,48.46466171,1035.555469,294475
sg:5b8be27e652a4bd8be768143dd1de28c,195691,219654,5.3058E+11,4,2020/4/27,Anacortes,WA,-122.3194553,48.46466171,21780.60645,106642
sg:da8553cb94dd4ba7a4b1aa72b62b7d9a,195690,164376,5.3058E+11,6,2020/4/27,Mount Vernon,WA,-122.3194553,48.46466171,555.1556295,445103
sg:2c27ffc9de21499fa3178fe4f59b2445,217739,305708,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.347363,48.48111858,1732.269592,22577
sg:a05696a84a894b24839fca06b66b9f81,217738,202082,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.347363,48.48111858,6995.165962,2515888
sg:b397fa4aae1242f79171d4490a535a4e,217737,8102,5.3058E+11,4,2020/4/27,Sedro Woolley,WA,-122.347363,48.48111858,9452.133245,11265
sg:d35ef19697b447e9a43e990a5f7a298e,217736,395117,5.3058E+11,5,2020/4/27,Burlington,WA,-122.347363,48.48111858,745.039487,63805
sg:0937f1278b2849479c0748b0c3ac14d1,288361,74920,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.3407114,48.45778243,7236.836423,1852820
sg:89e1b9618e6b4b3985d1acc5c86fb187,288360,139736,5.3058E+11,4,2020/4/27,Arlington,WA,-122.3407114,48.45778243,32477.91349,1165913
sg:a76f4017a5b64b11b06239bdc2c16115,288359,56661,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.3407114,48.45778243,3614.072567,116111
sg:b8090babeb074d26b04e6dd6f638efe3,288358,122047,5.3058E+11,4,2020/4/27,Anacortes,WA,-122.3407114,48.45778243,20750.87755,143187
sg:16fe72803216470c968dedadebcf3a5a,443307,419677,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.4573775,48.48356871,10174.08514,294475
sg:2c27ffc9de21499fa3178fe4f59b2445,394676,305710,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.399432,48.46896382,4675.666262,22577
sg:6c1c5912a7ed4468bdf26e3c308920b0,394675,156492,5.3058E+11,4,2020/4/27,Bellingham,WA,-122.399432,48.46896382,25655.10945,39819313
sg:3e73da37666e4ee1a116c814c12eb672,233113,436836,5.3058E+11,4,2020/4/27,Anacortes,WA,-122.4941326,48.38624899,16180.91383,1045004
sg:77b87e7976a34174a00fdce3ecb8ee3c,233112,39894,5.3058E+11,5,2020/4/27,La Conner,WA,-122.4941326,48.38624899,439.5181324,326404
sg:cd39da68faca4a56b2d5ba1bbb12c88c,233111,102942,5.3058E+11,4,2020/4/27,Anacortes,WA,-122.4941326,48.38624899,17527.53145,74178
sg:8e6a6744e9014884b69179d0c64c2310,233108,97877,5.3058E+11,4,2020/4/27,Anacortes,WA,-122.4688513,48.40429564,16874.06842,22275
sg:cd39da68faca4a56b2d5ba1bbb12c88c,233107,102940,5.3058E+11,4,2020/4/27,Anacortes,WA,-122.4688513,48.40429564,17086.10623,74178
sg:73f64766b5df4547b6c960f77090eeec,328802,513,5.3058E+11,4,2020/4/27,Seattle,WA,-122.408272,48.41126951,79784.87081,359093
sg:77b87e7976a34174a00fdce3ecb8ee3c,328801,39896,5.3058E+11,4,2020/4/27,La Conner,WA,-122.408272,48.41126951,7363.810247,326404
sg:a38ff6150e0343f2ae3735e5bab3bee9,328800,193621,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.408272,48.41126951,8257.694715,1650003
sg:30061ee5ef474a91b894057c670b4f77,334810,64643,5.3058E+11,4,2020/4/27,Seattle,WA,-122.3505172,48.43855829,52367.23312,61535
sg:6ce0e087e2c24d9a80762b0287614be7,334809,49020,5.3058E+11,8,2020/4/27,Bellingham,WA,-122.3505172,48.43855829,38467.92725,2964214
sg:a05696a84a894b24839fca06b66b9f81,334808,202086,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.3505172,48.43855829,2307.531278,2515888
sg:a38ff6150e0343f2ae3735e5bab3bee9,328804,193623,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.3211617,48.43714969,1784.563486,1650003
sg:3e73da37666e4ee1a116c814c12eb672,321662,436833,5.3058E+11,4,2020/4/27,Anacortes,WA,-122.3259604,48.43028484,22285.61046,1045004
sg:a76f4017a5b64b11b06239bdc2c16115,321661,56659,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.3259604,48.43028484,1108.418798,116111
sg:0cb8f71c728848d9af8f826d928765d8,195703,122200,5.3058E+11,4,2020/4/27,Bremerton,WA,-122.3079892,48.43194619,96290.57874,365670
sg:8a38e03154bb4187a3244c55cc102917,195702,392179,5.3058E+11,5,2020/4/27,Seattle,WA,-122.3079892,48.43194619,69391.22668,5595031
sg:a38ff6150e0343f2ae3735e5bab3bee9,195701,193624,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.3079892,48.43194619,652.3871512,1650003
sg:da8553cb94dd4ba7a4b1aa72b62b7d9a,195700,164379,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.3079892,48.43194619,4136.91042,445103
sg:a38ff6150e0343f2ae3735e5bab3bee9,328803,193622,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.2971967,48.43189195,352.2443839,1650003
sg:1665b59427984438bbdb995f3f159a5a,328799,413596,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.2909832,48.44443452,3254.959047,208031
sg:1de6e4ea85714d79853975e632d9951a,328798,193946,5.3058E+11,4,2020/4/27,Anacortes,WA,-122.2909832,48.44443452,30473.89227,9065804
sg:23b02c70af24406e96eb87ec71a350d9,328797,138542,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.2909832,48.44443452,2692.742038,43505
sg:a05696a84a894b24839fca06b66b9f81,328796,202084,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.2909832,48.44443452,4892.618079,2515888
sg:a38ff6150e0343f2ae3735e5bab3bee9,328795,193619,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.2909832,48.44443452,1805.390412,1650003
sg:16fe72803216470c968dedadebcf3a5a,401848,419678,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.3227587,48.42473008,5475.365042,294475
sg:2bee2d58e6724194bede7fe6d8f0f14b,401847,198339,5.3058E+11,4,2020/4/27,Oak Harbor,WA,-122.3227587,48.42473008,29125.09489,1407986
sg:638a2d25732f44d89a4069355f8f40c2,401846,124323,5.3058E+11,4,2020/4/27,Bellingham,WA,-122.3227587,48.42473008,28759.94642,127427048
sg:1de6e4ea85714d79853975e632d9951a,328794,193957,5.3058E+11,4,2020/4/27,Anacortes,WA,-122.3052796,48.42458645,29947.48466,9065804
sg:a38ff6150e0343f2ae3735e5bab3bee9,328793,193618,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.3052796,48.42458645,656.6421043,1650003
sg:1e2c855b535045fe9aaced36335ce14b,342936,58971,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.3220953,48.41150759,2410.890875,11285684
sg:5f5174e2ff504cfcbb9e4d0d23bd1671,342935,301852,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.3220953,48.41150759,477.4726006,1232781
sg:9ae5f022c6bd4521958f26b53f29d465,342934,366755,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.3220953,48.41150759,750.4950129,366842
sg:27c80309ba184935ae6ebe51cd9dab8f,405060,58154,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.3306674,48.41147034,205.4151574,14231
sg:5f5174e2ff504cfcbb9e4d0d23bd1671,405059,301856,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.3306674,48.41147034,370.785348,1232781
sg:0a5b4cbcff544b7b95d33b662e1f0aa2,447332,164541,5.3058E+11,6,2020/4/27,Marysville,WA,-122.3094967,48.41726723,45478.68524,424405
sg:1e2c855b535045fe9aaced36335ce14b,342933,58976,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.3160694,48.41734886,2704.986952,11285684
sg:5f5174e2ff504cfcbb9e4d0d23bd1671,342931,301855,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.3160694,48.41734886,1248.038804,1232781
sg:638a2d25732f44d89a4069355f8f40c2,342930,124324,5.3058E+11,4,2020/4/27,Bellingham,WA,-122.3160694,48.41734886,29708.28479,127427048
sg:9ae5f022c6bd4521958f26b53f29d465,342929,366754,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.3160694,48.41734886,122.5099834,366842
sg:01a2619a873945bca566e3c72a932c52,207564,378810,5.3058E+11,4,2020/4/27,Seattle,WA,-122.281206,48.40635098,51132.99844,14533
sg:0aef0eb836554713b2582a6e4af4c8d3,207563,160564,5.3058E+11,4,2020/4/27,Stanwood,WA,-122.281206,48.40635098,18609.34499,29410
sg:1e2c855b535045fe9aaced36335ce14b,207562,58973,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.281206,48.40635098,1863.95167,11285684
sg:23b02c70af24406e96eb87ec71a350d9,207561,138541,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.281206,48.40635098,1661.851608,43505
sg:44f12c2952b8446bb4fe880218a01a67,207560,144600,5.3058E+11,5,2020/4/27,Marysville,WA,-122.281206,48.40635098,40144.8185,1130951
sg:6c1c5912a7ed4468bdf26e3c308920b0,207559,156483,5.3058E+11,4,2020/4/27,Bellingham,WA,-122.281206,48.40635098,34512.45844,39819313
sg:a05696a84a894b24839fca06b66b9f81,207558,202083,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.281206,48.40635098,4841.361841,2515888
sg:cfc4c072723b4848872efe377fc77427,207557,277828,5.3058E+11,4,2020/4/27,Seattle,WA,-122.281206,48.40635098,105535.6337,420973
sg:f385875ae59b4b229794dedce0ea1a46,81690,49619,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.3432309,48.41049864,252.9375986,46996
sg:27c80309ba184935ae6ebe51cd9dab8f,405058,58156,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.3334883,48.4235823,1239.690989,14231
sg:5f5174e2ff504cfcbb9e4d0d23bd1671,405057,301853,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.3334883,48.4235823,1685.658547,1232781
sg:4bb710116ba645328ad5689c0090dad3,328792,45347,5.3058E+11,5,2020/4/27,Seattle,WA,-122.3624641,48.42082579,69938.28463,46445
sg:a05696a84a894b24839fca06b66b9f81,328791,202085,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.3624641,48.42082579,1388.065017,2515888
sg:a38ff6150e0343f2ae3735e5bab3bee9,328790,193617,5.3058E+11,4,2020/4/27,Mount Vernon,WA,-122.3624641,48.42082579,4714.389049,1650003
sg:115bad90c5c64a478e4959257e9383f0,394670,108144,5.3058E+11,4,2020/4/27,Seattle,WA,-122.3772894,48.34220482,83513.56775,163713
sg:279c6ed38d624dcdb88e32afad246003,394669,159751,5.3058E+11,4,2020/4/27,Bellingham,WA,-122.3772894,48.34220482,46155.68823,13305
sg:6c1c5912a7ed4468bdf26e3c308920b0,394668,156482,5.3058E+11,4,2020/4/27,Bellingham,WA,-122.3772894,48.34220482,39845.43981,39819313
sg:715b9f4d179842bdbba47a31ca899772,335943,354802,5.306E+11,4,2020/4/27,Ridgefield,WA,-122.1858325,45.64628329,46910.40559,75081
sg:383bb1df11b2426dae0ec50ea4d8b975,405593,159828,5.3061E+11,4,2020/4/27,Seattle,WA,-122.211237,48.00761778,2149.279095,63343
sg:3f5f00a86f8240a59237bfa7a3d5cb9e,405592,404923,5.3061E+11,4,2020/4/27,Seattle,WA,-122.211237,48.00761778,9851.027288,1600328
sg:5e8b82836e514ecdae2c4c5029f1aa5b,405591,179470,5.3061E+11,4,2020/4/27,Seattle,WA,-122.211237,48.00761778,1452.977262,128085
sg:5e8b82836e514ecdae2c4c5029f1aa5b,405588,179464,5.3061E+11,4,2020/4/27,Seattle,WA,-122.2006226,48.01222241,2158.442097,128085
sg:5e8b82836e514ecdae2c4c5029f1aa5b,329003,179469,5.3061E+11,4,2020/4/27,Seattle,WA,-122.2086853,47.99455673,300.7703024,128085
sg:a36b275492a7460387b448615be704f5,329002,300220,5.3061E+11,4,2020/4/27,Seattle,WA,-122.2086853,47.99455673,1711.340118,721002
sg:0d553cbb10be4d0f8eef5aabe8f60c36,405595,439068,5.3061E+11,4,2020/4/27,Seattle,WA,-122.2232294,48.00343057,36081.2877,12598200
sg:5e8b82836e514ecdae2c4c5029f1aa5b,405594,179471,5.3061E+11,4,2020/4/27,Seattle,WA,-122.2232294,48.00343057,1257.928515,128085
sg:d3baebffb1ef40de83f80f8cadda4be9,216581,280442,5.3061E+11,4,2020/4/27,Seattle,WA,-122.1932458,48.00528026,219.1498302,166490
sg:44f12c2952b8446bb4fe880218a01a67,422626,144609,5.3061E+11,4,2020/4/27,Marysville,WA,-122.184148,48.00366151,6423.474658,1130951
sg:a36b275492a7460387b448615be704f5,328990,300216,5.3061E+11,4,2020/4/27,Seattle,WA,-122.1905239,47.99655497,462.9438217,721002
sg:0137b6f5da4d48ad8f1504df801982f2,235194,348844,5.3061E+11,4,2020/4/27,Seattle,WA,-122.1970071,47.99287315,2624.110711,526434
sg:5e8b82836e514ecdae2c4c5029f1aa5b,235193,179462,5.3061E+11,4,2020/4/27,Seattle,WA,-122.1970071,47.99287315,1187.757538,128085
sg:cc65489a26b54ad083c7e2d9b7762256,235192,203151,5.3061E+11,4,2020/4/27,Sultan,WA,-122.1970071,47.99287315,31617.86747,197580
sg:5e8b82836e514ecdae2c4c5029f1aa5b,405581,179459,5.3061E+11,5,2020/4/27,Seattle,WA,-122.2032604,47.99547454,712.4740133,128085
sg:6e75e314a17a4f74a0d6910d4dd40367,315552,390940,5.3061E+11,5,2020/4/27,Seattle,WA,-122.2056132,47.98651739,235.8448668,117389
sg:aae896fffb5a44af814428c6d8a21c5e,315551,289871,5.3061E+11,4,2020/4/27,Seattle,WA,-122.2056132,47.98651739,23797.82832,119253
sg:111d430ebcd749b99e8846f3df156c27,405584,317932,5.3061E+11,4,2020/4/27,Kennewick,WA,-122.2227974,47.98593872,292606.0698,587012
sg:383bb1df11b2426dae0ec50ea4d8b975,405583,159826,5.3061E+11,7,2020/4/27,Seattle,WA,-122.2227974,47.98593872,738.6359248,63343
sg:5e8b82836e514ecdae2c4c5029f1aa5b,405582,179460,5.3061E+11,5,2020/4/27,Seattle,WA,-122.2227974,47.98593872,1221.154501,128085
sg:71f7be5f3ffb4c529e8747878f06ee96,389934,377308,5.3061E+11,4,2020/4/27,Sultan,WA,-122.1807608,47.98430803,29520.32153,1033298
sg:6e75e314a17a4f74a0d6910d4dd40367,392739,390943,5.3061E+11,4,2020/4/27,Seattle,WA,-122.1875063,47.98962645,1307.30891,117389
sg:089dc49976e54e6ca058af81049e1f47,216588,329435,5.3061E+11,4,2020/4/27,Lake Stevens,WA,-122.2036062,47.97414352,8905.738992,86329
sg:1c5de177fb464744b4b3f0293fe5396f,216587,449787,5.3061E+11,4,2020/4/27,Bremerton,WA,-122.2036062,47.97414352,68827.66532,515456
sg:d3baebffb1ef40de83f80f8cadda4be9,216586,280444,5.3061E+11,4,2020/4/27,Seattle,WA,-122.2036062,47.97414352,3338.387123,166490
sg:01a2619a873945bca566e3c72a932c52,401842,378811,5.3061E+11,4,2020/4/27,Seattle,WA,-122.2098898,47.97452968,7031.351094,14533
sg:14ef5ee595414d7581134316515d100e,401841,10860,5.3061E+11,4,2020/4/27,Marysville,WA,-122.2098898,47.97452968,10220.62346,35024
sg:1de6e4ea85714d79853975e632d9951a,401840,193942,5.3061E+11,4,2020/4/27,Anacortes,WA,-122.2098898,47.97452968,68275.79771,9065804
sg:638a2d25732f44d89a4069355f8f40c2,401839,124313,5.3061E+11,5,2020/4/27,Bellingham,WA,-122.2098898,47.97452968,79043.35761,127427048
sg:383bb1df11b2426dae0ec50ea4d8b975,405590,159830,5.3061E+11,4,2020/4/27,Seattle,WA,-122.2184837,47.97316311,1728.103608,63343
sg:5e8b82836e514ecdae2c4c5029f1aa5b,405589,179466,5.3061E+11,4,2020/4/27,Seattle,WA,-122.2184837,47.97316311,2420.841907,128085
sg:192fc0b21959444b99d4950677c6bafc,441171,313405,5.3061E+11,4,2020/4/27,Seattle,WA,-122.2260294,47.97783082,4532.295636,4309765
sg:1c985e9b7e19406695e1c0fd4b8e2fb5,441170,183874,5.3061E+11,4,2020/4/27,Seattle,WA,-122.2260294,47.97783082,7249.457923,8977297
sg:ca452dd59cd3468a8bc6ce12af3607a3,241797,18922,5.3061E+11,4,2020/4/27,Seattle,WA,-122.229782,47.96510504,593.8639786,6143360
sg:aedb176d4fad4dadb71bb7a69a577e87,241787,31226,5.3061E+11,4,2020/4/27,Seattle,WA,-122.2445238,47.95844995,656.7610173,1160374
sg:ca452dd59cd3468a8bc6ce12af3607a3,241786,18916,5.3061E+11,4,2020/4/27,Seattle,WA,-122.2445238,47.95844995,1627.908962,6143360
sg:5e8b82836e514ecdae2c4c5029f1aa5b,4490,179467,5.3061E+11,4,2020/4/27,Seattle,WA,-122.2048892,47.96763237,3053.603238,128085
sg:7251328eb5614e54a0d99b3c525f747f,4489,351349,5.3061E+11,4,2020/4/27,Mount Vernon,WA,-122.2048892,47.96763237,54607.07806,49555
sg:ec0e5a99f72b4816a3970059974591c9,4488,305507,5.3061E+11,4,2020/4/27,Seattle,WA,-122.2048892,47.96763237,17809.17731,333119
sg:ff785878aff74b03abf757f039423897,4487,448776,5.3061E+11,4,2020/4/27,Seattle,WA,-122.2048892,47.96763237,306.0255896,18853
sg:d6ec5dd2cc8846479ae8ebf05c2d5f49,206740,429494,5.3061E+11,4,2020/4/27,Marysville,WA,-122.2136989,47.96673863,19147.64349,12280
sg:5e8b82836e514ecdae2c4c5029f1aa5b,405596,179472,5.3061E+11,4,2020/4/27,Seattle,WA,-122.2115941,47.95660417,4224.245684,128085
sg:017732a2d4524cb78072a62f4d8d67f5,312757,414408,5.3061E+11,4,2020/4/27,Everett,WA,-122.2202798,47.95524331,5075.720352,3466
sg:ac21d2247e9149018b5ff66514c06c57,312756,292626,5.3061E+11,4,2020/4/27,Seattle,WA,-122.2202798,47.95524331,24127.55756,135079
sg:398cc9cc4ba64563bc5f29640c1bedcc,241783,170550,5.3061E+11,4,2020/4/27,Seattle,WA,-122.211745,47.94316942,18973.76467,360419
sg:a1e48f07150f4e7eb3bcdc0d2699d992,241782,169372,5.3061E+11,4,2020/4/27,Seattle,WA,-122.211745,47.94316942,36600.69038,22186
sg:b6dbc8a9c4a047c6a9e4561d845cafc0,241780,103693,5.3061E+11,4,2020/4/27,Seattle,WA,-122.211745,47.94316942,17073.12179,208258
sg:ca452dd59cd3468a8bc6ce12af3607a3,241779,18914,5.3061E+11,4,2020/4/27,Seattle,WA,-122.211745,47.94316942,2261.76557,6143360
sg:03e36c8c1fd34567ad93c432f1563815,449277,132834,5.3061E+11,4,2020/4/27,Seattle,WA,-122.2187472,47.94264274,11899.21909,4546883
sg:0899d28b8d1848519d6d97fa6c00cfb8,447999,31481,5.3061E+11,4,2020/4/27,Seattle,WA,-122.225236,47.94093964,5992.185697,158716
sg:6e75e314a17a4f74a0d6910d4dd40367,266747,390939,5.3061E+11,7,2020/4/27,Seattle,WA,-122.2261711,47.9502929,4203.502087,117389
sg:aedb176d4fad4dadb71bb7a69a577e87,266746,31228,5.3061E+11,4,2020/4/27,Seattle,WA,-122.2261711,47.9502929,1770.537527,1160374
sg:c13c6c8dfd794b8ea8f216d654ec3951,266745,335951,5.3061E+11,4,2020/4/27,Seattle,WA,-122.2261711,47.9502929,548.7141228,159655
sg:ca452dd59cd3468a8bc6ce12af3607a3,241788,18917,5.3061E+11,4,2020/4/27,Seattle,WA,-122.2367134,47.94746916,1894.470294,6143360
sg:5ae00790afff46209466bd82511dd13f,408475,242578,5.3061E+11,4,2020/4/27,Seattle,WA,-122.23407,47.9409312,20548.72695,186441
sg:5eac18d098864403b68e7c359a139e54,405445,135805,5.3061E+11,4,2020/4/27,Granite Falls,WA,-122.2158612,47.93282903,24677.3544,61678
sg:1c985e9b7e19406695e1c0fd4b8e2fb5,441169,183867,5.3061E+11,4,2020/4/27,Seattle,WA,-122.2256309,47.93348327,3037.250003,8977297
sg:1c985e9b7e19406695e1c0fd4b8e2fb5,136904,183844,5.3061E+11,4,2020/4/27,Seattle,WA,-122.2298905,47.92699025,2357.221572,8977297
sg:87239e716e714f3a8b517c12d3aa1038,136903,252718,5.3061E+11,4,2020/4/27,Seattle,WA,-122.2298905,47.92699025,35899.03271,14501
sg:e8c0feb48f4a48b79806d278a6259ca4,136902,429570,5.3061E+11,4,2020/4/27,Seattle,WA,-122.2298905,47.92699025,53570.95664,434929
sg:7e8fe16d9280494886a80d1f9625d5ac,241792,6972,5.3061E+11,9,2020/4/27,Seattle,WA,-122.2163999,47.92533102,467.2675861,144730
sg:ca452dd59cd3468a8bc6ce12af3607a3,241791,18919,5.3061E+11,4,2020/4/27,Seattle,WA,-122.2163999,47.92533102,4105.25438,6143360
sg:1c985e9b7e19406695e1c0fd4b8e2fb5,135099,183841,5.3061E+11,4,2020/4/27,Seattle,WA,-122.2993078,47.93328053,3707.34415,8977297
sg:e93949c2bb14497397c49ee3d7c09619,135098,150716,5.3061E+11,4,2020/4/27,Kingston,WA,-122.2993078,47.93328053,21230.34221,67031
sg:7dc0a81af8044aec9e2fed86005abdd3,378729,223180,5.3061E+11,4,2020/4/27,Seattle,WA,-122.3088527,47.93457176,30704.44244,149251
sg:0c71c40b3f74485a978ad037d93e6ff8,19852,425114,5.3061E+11,4,2020/4/27,Seattle,WA,-122.2521377,47.94993769,4805.171987,658141
sg:207a144b74f845e4b3d019d354a40ae7,19851,99808,5.3061E+11,4,2020/4/27,Seattle,WA,-122.2521377,47.94993769,9787.436743,716790
